id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
467,2025-04-11,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,261,24,237,100,180,350,120,22.7,2025-04-10,2025-04-09,0.5,130.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-11,501,1,Snacks,Chips,2025,4,False,False,False
468,2025-04-12,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,242,39,203,100,180,350,120,18.9,2025-04-06,2025-04-11,0.5,121.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-12,501,1,Snacks,Chips,2025,4,False,False,False
469,2025-04-13,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,218,38,180,100,180,350,120,21.7,2025-04-12,2025-04-12,0.5,109.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-13,501,1,Snacks,Chips,2025,4,False,False,False
470,2025-04-14,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,201,26,175,100,180,350,120,19.6,2025-04-10,2025-04-12,0.5,100.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-14,501,1,Snacks,Chips,2025,4,False,False,False
471,2025-04-15,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,186,29,157,100,180,350,120,21.0,2025-04-14,2025-04-11,0.5,93.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-15,501,1,Snacks,Chips,2025,4,False,False,False
472,2025-04-16,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,285,48,237,100,180,350,120,20.7,2025-04-16,2025-04-14,0.5,142.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-16,501,1,Snacks,Chips,2025,4,False,False,False
473,2025-04-17,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,267,45,222,100,180,350,120,22.0,2025-04-09,2025-04-16,0.5,133.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-17,501,1,Snacks,Chips,2025,4,False,False,False
474,2025-04-18,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,248,30,218,100,180,350,120,21.1,2025-04-10,2025-04-14,0.5,124.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-18,501,1,Snacks,Chips,2025,4,False,False,False
475,2025-04-19,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,224,33,191,100,180,350,120,19.6,2025-04-13,2025-04-16,0.5,112.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-19,501,1,Snacks,Chips,2025,4,False,False,False
476,2025-04-20,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,184,18,166,100,180,350,120,18.3,2025-04-14,2025-04-16,0.5,92.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-20,501,1,Snacks,Chips,2025,4,False,False,False
477,2025-04-21,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,293,54,239,100,180,350,120,24.3,2025-04-21,2025-04-20,0.5,146.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-21,501,1,Snacks,Chips,2025,4,False,False,False
478,2025-04-22,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,275,24,251,100,180,350,120,19.0,2025-04-15,2025-04-20,0.5,137.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-22,501,1,Snacks,Chips,2025,4,False,False,False
479,2025-04-23,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,249,47,202,100,180,350,120,21.3,2025-04-18,2025-04-21,0.5,124.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-23,501,1,Snacks,Chips,2025,4,False,False,False
480,2025-04-24,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,232,46,186,100,180,350,120,25.0,2025-04-15,2025-04-23,0.5,116.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-24,501,1,Snacks,Chips,2025,4,False,False,False
481,2025-04-25,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,210,34,176,100,180,350,120,21.6,2025-04-22,2025-04-24,0.5,105.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-25,501,1,Snacks,Chips,2025,4,False,False,False
482,2025-04-26,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,295,41,254,100,180,350,120,22.7,2025-04-26,2025-04-25,0.5,147.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-26,501,1,Snacks,Chips,2025,4,False,False,False
483,2025-04-27,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,278,38,240,100,180,350,120,27.6,2025-04-26,2025-04-26,0.5,139.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-27,501,1,Snacks,Chips,2025,4,False,False,False
484,2025-04-28,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,266,34,232,100,180,350,120,20.7,2025-04-26,2025-04-24,0.5,133.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-28,501,1,Snacks,Chips,2025,4,False,False,False
485,2025-04-29,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,257,37,220,100,180,350,120,17.6,2025-04-27,2025-04-27,0.5,128.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-29,501,1,Snacks,Chips,2025,4,False,False,False
486,2025-04-30,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,236,46,190,100,180,350,120,20.3,2025-04-29,2025-04-28,0.5,118.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-04-30,501,1,Snacks,Chips,2025,4,False,False,False
487,2025-05-01,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,215,25,190,100,180,350,120,18.3,2025-04-28,2025-04-30,0.5,107.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-01,501,1,Snacks,Chips,2025,5,False,True,False
488,2025-05-02,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,200,16,184,100,180,350,120,26.0,2025-04-24,2025-04-29,0.5,100.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-02,501,1,Snacks,Chips,2025,5,False,False,False
489,2025-05-03,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,292,44,248,100,180,350,120,26.4,2025-05-03,2025-04-30,0.5,146.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-03,501,1,Snacks,Chips,2025,5,False,False,False
490,2025-05-04,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,268,43,225,100,180,350,120,22.7,2025-04-27,2025-05-03,0.5,134.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-04,501,1,Snacks,Chips,2025,5,False,False,False
491,2025-05-05,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,254,40,214,100,180,350,120,27.0,2025-04-27,2025-05-01,0.5,127.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-05,501,1,Snacks,Chips,2025,5,False,False,False
492,2025-05-06,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,240,24,216,100,180,350,120,22.3,2025-05-02,2025-05-02,0.5,120.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-06,501,1,Snacks,Chips,2025,5,False,False,False
493,2025-05-07,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,227,42,185,100,180,350,120,24.3,2025-04-28,2025-05-03,0.5,113.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-07,501,1,Snacks,Chips,2025,5,False,False,False
494,2025-05-08,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,205,16,189,100,180,350,120,19.3,2025-05-07,2025-05-06,0.5,102.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-08,501,1,Snacks,Chips,2025,5,False,False,False
495,2025-05-09,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,301,54,247,100,180,350,120,25.4,2025-05-09,2025-05-06,0.5,150.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-09,501,1,Snacks,Chips,2025,5,False,False,False
496,2025-05-10,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,268,49,219,100,180,350,120,20.4,2025-05-02,2025-05-06,0.5,134.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-10,501,1,Snacks,Chips,2025,5,False,False,False
497,2025-05-11,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,227,28,199,100,180,350,120,21.7,2025-05-06,2025-05-10,0.5,113.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-11,501,1,Snacks,Chips,2025,5,False,False,False
498,2025-05-12,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,219,30,189,100,180,350,120,21.9,2025-05-04,2025-05-10,0.5,109.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-12,501,1,Snacks,Chips,2025,5,False,False,False
499,2025-05-13,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,202,36,166,100,180,350,120,21.9,2025-05-10,2025-05-12,0.5,101.0,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-13,501,1,Snacks,Chips,2025,5,False,False,False
500,2025-05-14,101,Chips Sabor Queso,CHQ-101,201,Proveedor A,1,301,59,242,100,180,350,120,20.6,2025-05-14,2025-05-12,0.5,150.5,2025-12-31,BATCH-A1,Almacén Central,Pasillo 1,Sur,activo,1,2025-05-14,501,1,Snacks,Chips,2025,5,False,False,False
1,2024-01-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,403,1,402,120,120,350,0,41.0,,2024-01-01,0.7,282.1,2024-08-28,Lote-GF-1,B1,G2,Cuenca,OK,True,2024-01-01,502,1,Snacks,Galletas,2024,1,False,True,True
2,2024-01-02,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,381,1,380,120,120,350,0,31.5,,2024-01-02,0.7,266.7,2024-08-29,Lote-GF-2,B1,G2,Cuenca,OK,True,2024-01-02,502,2,Snacks,Galletas,2024,1,False,False,False
3,2024-01-03,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,340,3,337,120,120,350,0,34.7,,2024-01-03,0.7,238.0,2024-08-30,Lote-GF-3,B1,G2,Cuenca,OK,True,2024-01-03,502,3,Snacks,Galletas,2024,1,False,False,False
4,2024-01-04,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,320,1,319,120,120,350,0,31.0,,2024-01-04,0.7,224.0,2024-08-31,Lote-GF-4,B1,G2,Cuenca,OK,True,2024-01-04,502,4,Snacks,Galletas,2024,1,False,False,False
5,2024-01-05,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,298,0,298,120,120,350,0,29.2,,2024-01-05,0.7,208.6,2024-09-01,Lote-GF-5,B1,G2,Cuenca,OK,True,2024-01-05,502,5,Snacks,Galletas,2024,1,False,False,False
6,2024-01-06,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,262,3,259,120,120,350,0,30.3,,2024-01-06,0.7,183.4,2024-09-02,Lote-GF-6,B1,G2,Cuenca,OK,True,2024-01-06,502,6,Snacks,Galletas,2024,1,False,False,False
7,2024-01-07,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,239,3,236,120,120,350,0,29.3,,2024-01-07,0.7,167.3,2024-09-03,Lote-GF-7,B1,G2,Cuenca,OK,True,2024-01-07,502,7,Snacks,Galletas,2024,1,False,False,False
8,2024-01-08,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,208,2,206,120,120,350,0,27.9,,2024-01-08,0.7,145.6,2024-09-04,Lote-GF-8,B1,G2,Cuenca,OK,True,2024-01-08,502,8,Snacks,Galletas,2024,1,False,False,False
9,2024-01-09,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,167,0,167,120,120,350,0,30.6,,2024-01-09,0.7,116.9,2024-09-05,Lote-GF-9,B1,G2,Cuenca,OK,True,2024-01-09,502,9,Snacks,Galletas,2024,1,False,False,False
10,2024-01-10,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,140,1,139,120,120,350,0,28.6,,2024-01-10,0.7,98.0,2024-09-06,Lote-GF-10,B1,G2,Cuenca,OK,True,2024-01-10,502,10,Snacks,Galletas,2024,1,False,False,False
11,2024-01-11,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,115,1,114,120,120,350,200,29.3,2024-01-11,2024-01-11,0.7,80.5,2024-09-07,Lote-GF-11,B1,G2,Cuenca,LOW,True,2024-01-11,502,11,Snacks,Galletas,2024,1,False,False,False
12,2024-01-12,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,84,2,82,120,120,350,168,30.6,2024-01-12,2024-01-12,0.7,58.8,2024-09-08,Lote-GF-12,B1,G2,Cuenca,LOW,True,2024-01-12,502,12,Snacks,Galletas,2024,1,False,False,False
13,2024-01-13,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,44,1,43,120,120,350,192,31.1,2024-01-13,2024-01-13,0.7,30.8,2024-09-09,Lote-GF-13,B1,G2,Cuenca,LOW,True,2024-01-13,502,13,Snacks,Galletas,2024,1,False,False,False
14,2024-01-14,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,196,3,193,120,120,350,136,34.3,2024-01-14,2024-01-14,0.7,137.2,2024-09-10,Lote-GF-14,B1,G2,Cuenca,OK,True,2024-01-14,502,14,Snacks,Galletas,2024,1,False,False,False
15,2024-01-15,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,346,3,343,120,120,350,0,32.7,,2024-01-15,0.7,242.2,2024-09-11,Lote-GF-15,B1,G2,Cuenca,OK,True,2024-01-15,502,15,Snacks,Galletas,2024,1,False,False,False
16,2024-01-16,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,520,2,518,120,120,350,0,32.0,,2024-01-16,0.7,364.0,2024-09-12,Lote-GF-16,B1,G2,Cuenca,OK,True,2024-01-16,502,16,Snacks,Galletas,2024,1,False,False,False
17,2024-01-17,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,694,1,693,120,120,350,0,33.3,,2024-01-17,0.7,485.8,2024-09-13,Lote-GF-17,B1,G2,Cuenca,OK,True,2024-01-17,502,17,Snacks,Galletas,2024,1,False,False,False
18,2024-01-18,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,656,3,653,120,120,350,0,35.1,,2024-01-18,0.7,459.2,2024-09-14,Lote-GF-18,B1,G2,Cuenca,OK,True,2024-01-18,502,18,Snacks,Galletas,2024,1,False,False,False
19,2024-01-19,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,636,0,636,120,120,350,0,33.6,,2024-01-19,0.7,445.2,2024-09-15,Lote-GF-19,B1,G2,Cuenca,OK,True,2024-01-19,502,19,Snacks,Galletas,2024,1,False,False,False
20,2024-01-20,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,601,1,600,120,120,350,0,32.9,,2024-01-20,0.7,420.7,2024-09-16,Lote-GF-20,B1,G2,Cuenca,OK,True,2024-01-20,502,20,Snacks,Galletas,2024,1,False,False,False
21,2024-01-21,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,577,2,575,120,120,350,0,29.9,,2024-01-21,0.7,403.9,2024-09-17,Lote-GF-21,B1,G2,Cuenca,OK,True,2024-01-21,502,21,Snacks,Galletas,2024,1,False,False,False
22,2024-01-22,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,546,2,544,120,120,350,0,31.4,,2024-01-22,0.7,382.2,2024-09-18,Lote-GF-22,B1,G2,Cuenca,OK,True,2024-01-22,502,22,Snacks,Galletas,2024,1,False,False,False
23,2024-01-23,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,509,2,507,120,120,350,0,31.6,,2024-01-23,0.7,356.3,2024-09-19,Lote-GF-23,B1,G2,Cuenca,OK,True,2024-01-23,502,23,Snacks,Galletas,2024,1,False,False,False
24,2024-01-24,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,476,3,473,120,120,350,0,31.1,,2024-01-24,0.7,333.2,2024-09-20,Lote-GF-24,B1,G2,Cuenca,OK,True,2024-01-24,502,24,Snacks,Galletas,2024,1,False,False,False
25,2024-01-25,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,439,2,437,120,120,350,0,31.0,,2024-01-25,0.7,307.3,2024-09-21,Lote-GF-25,B1,G2,Cuenca,OK,True,2024-01-25,502,25,Snacks,Galletas,2024,1,False,False,False
26,2024-01-26,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,418,0,418,120,120,350,0,31.1,,2024-01-26,0.7,292.6,2024-09-22,Lote-GF-26,B1,G2,Cuenca,OK,True,2024-01-26,502,26,Snacks,Galletas,2024,1,False,False,False
27,2024-01-27,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,393,3,390,120,120,350,0,29.7,,2024-01-27,0.7,275.1,2024-09-23,Lote-GF-27,B1,G2,Cuenca,OK,True,2024-01-27,502,27,Snacks,Galletas,2024,1,False,False,False
28,2024-01-28,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,364,2,362,120,120,350,0,30.4,,2024-01-28,0.7,254.8,2024-09-24,Lote-GF-28,B1,G2,Cuenca,OK,True,2024-01-28,502,28,Snacks,Galletas,2024,1,False,False,False
29,2024-01-29,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,324,2,322,120,120,350,0,31.7,,2024-01-29,0.7,226.8,2024-09-25,Lote-GF-29,B1,G2,Cuenca,OK,True,2024-01-29,502,29,Snacks,Galletas,2024,1,False,False,False
30,2024-01-30,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,294,0,294,120,120,350,0,30.7,,2024-01-30,0.7,205.8,2024-09-26,Lote-GF-30,B1,G2,Cuenca,OK,True,2024-01-30,502,30,Snacks,Galletas,2024,1,False,False,False
31,2024-01-31,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,266,3,263,120,120,350,0,30.0,,2024-01-31,0.7,186.2,2024-09-27,Lote-GF-31,B1,G2,Cuenca,OK,True,2024-01-31,502,31,Snacks,Galletas,2024,1,False,False,False
32,2024-02-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,221,1,220,120,120,350,0,31.1,,2024-02-01,0.7,154.7,2024-09-28,Lote-GF-32,B1,G2,Cuenca,OK,True,2024-02-01,502,32,Snacks,Galletas,2024,2,True,False,True
33,2024-02-02,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,181,1,180,120,120,350,0,33.9,,2024-02-02,0.7,126.7,2024-09-29,Lote-GF-33,B1,G2,Cuenca,OK,True,2024-02-02,502,33,Snacks,Galletas,2024,2,True,False,True
34,2024-02-03,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,140,1,139,120,120,350,0,36.1,,2024-02-03,0.7,98.0,2024-09-30,Lote-GF-34,B1,G2,Cuenca,OK,True,2024-02-03,502,34,Snacks,Galletas,2024,2,True,False,True
35,2024-02-04,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,112,0,112,120,120,350,195,36.0,2024-02-04,2024-02-04,0.7,78.4,2024-10-01,Lote-GF-35,B1,G2,Cuenca,LOW,True,2024-02-04,502,35,Snacks,Galletas,2024,2,True,False,True
36,2024-02-05,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,75,3,72,120,120,350,186,35.6,2024-02-05,2024-02-05,0.7,52.5,2024-10-02,Lote-GF-36,B1,G2,Cuenca,LOW,True,2024-02-05,502,36,Snacks,Galletas,2024,2,True,False,True
37,2024-02-06,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,34,1,33,120,120,350,172,37.1,2024-02-06,2024-02-06,0.7,23.8,2024-10-03,Lote-GF-37,B1,G2,Cuenca,LOW,True,2024-02-06,502,37,Snacks,Galletas,2024,2,True,False,True
38,2024-02-07,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,192,2,190,120,120,350,199,37.9,2024-02-07,2024-02-07,0.7,134.4,2024-10-04,Lote-GF-38,B1,G2,Cuenca,OK,True,2024-02-07,502,38,Snacks,Galletas,2024,2,True,False,True
39,2024-02-08,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,285,2,283,120,120,350,0,37.9,,2024-02-08,0.7,199.5,2024-10-05,Lote-GF-39,B1,G2,Cuenca,OK,True,2024-02-08,502,39,Snacks,Galletas,2024,2,True,False,True
40,2024-02-09,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,460,0,460,120,120,350,0,38.3,,2024-02-09,0.7,322.0,2024-10-06,Lote-GF-40,B1,G2,Cuenca,OK,True,2024-02-09,502,40,Snacks,Galletas,2024,2,True,False,True
41,2024-02-10,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,623,0,623,120,120,350,0,38.9,,2024-02-10,0.7,436.1,2024-10-07,Lote-GF-41,B1,G2,Cuenca,OK,True,2024-02-10,502,41,Snacks,Galletas,2024,2,True,True,True
42,2024-02-11,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,578,1,577,120,120,350,0,41.3,,2024-02-11,0.7,404.6,2024-10-08,Lote-GF-42,B1,G2,Cuenca,OK,True,2024-02-11,502,42,Snacks,Galletas,2024,2,True,True,True
43,2024-02-12,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,533,3,530,120,120,350,0,42.4,,2024-02-12,0.7,373.1,2024-10-09,Lote-GF-43,B1,G2,Cuenca,OK,True,2024-02-12,502,43,Snacks,Galletas,2024,2,True,True,True
44,2024-02-13,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,488,2,486,120,120,350,0,43.0,,2024-02-13,0.7,341.6,2024-10-10,Lote-GF-44,B1,G2,Cuenca,OK,True,2024-02-13,502,44,Snacks,Galletas,2024,2,True,True,True
45,2024-02-14,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,460,1,459,120,120,350,0,42.3,,2024-02-14,0.7,322.0,2024-10-11,Lote-GF-45,B1,G2,Cuenca,OK,True,2024-02-14,502,45,Snacks,Galletas,2024,2,True,False,True
46,2024-02-15,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,432,1,431,120,120,350,0,39.9,,2024-02-15,0.7,302.4,2024-10-12,Lote-GF-46,B1,G2,Cuenca,OK,True,2024-02-15,502,46,Snacks,Galletas,2024,2,True,False,True
47,2024-02-16,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,387,3,384,120,120,350,0,40.1,,2024-02-16,0.7,270.9,2024-10-13,Lote-GF-47,B1,G2,Cuenca,OK,True,2024-02-16,502,47,Snacks,Galletas,2024,2,True,False,True
48,2024-02-17,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,351,2,349,120,120,350,0,38.9,,2024-02-17,0.7,245.7,2024-10-14,Lote-GF-48,B1,G2,Cuenca,OK,True,2024-02-17,502,48,Snacks,Galletas,2024,2,True,False,True
49,2024-02-18,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,306,2,304,120,120,350,0,38.9,,2024-02-18,0.7,214.2,2024-10-15,Lote-GF-49,B1,G2,Cuenca,OK,True,2024-02-18,502,49,Snacks,Galletas,2024,2,True,False,True
50,2024-02-19,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,269,0,269,120,120,350,0,37.7,,2024-02-19,0.7,188.3,2024-10-16,Lote-GF-50,B1,G2,Cuenca,OK,True,2024-02-19,502,50,Snacks,Galletas,2024,2,True,False,True
51,2024-02-20,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,224,0,224,120,120,350,0,37.7,,2024-02-20,0.7,156.8,2024-10-17,Lote-GF-51,B1,G2,Cuenca,OK,True,2024-02-20,502,51,Snacks,Galletas,2024,2,True,False,True
52,2024-02-21,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,187,1,186,120,120,350,0,39.0,,2024-02-21,0.7,130.9,2024-10-18,Lote-GF-52,B1,G2,Cuenca,OK,True,2024-02-21,502,52,Snacks,Galletas,2024,2,True,False,True
53,2024-02-22,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,144,3,141,120,120,350,0,41.1,,2024-02-22,0.7,100.8,2024-10-19,Lote-GF-53,B1,G2,Cuenca,OK,True,2024-02-22,502,53,Snacks,Galletas,2024,2,True,False,True
54,2024-02-23,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,99,1,98,120,120,350,171,41.1,2024-02-23,2024-02-23,0.7,69.3,2024-10-20,Lote-GF-54,B1,G2,Cuenca,LOW,True,2024-02-23,502,54,Snacks,Galletas,2024,2,True,False,True
55,2024-02-24,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,59,2,57,120,120,350,187,41.7,2024-02-24,2024-02-24,0.7,41.3,2024-10-21,Lote-GF-55,B1,G2,Cuenca,LOW,True,2024-02-24,502,55,Snacks,Galletas,2024,2,True,False,True
56,2024-02-25,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,31,0,31,120,120,350,175,39.3,2024-02-25,2024-02-25,0.7,21.7,2024-10-22,Lote-GF-56,B1,G2,Cuenca,LOW,True,2024-02-25,502,56,Snacks,Galletas,2024,2,True,False,True
57,2024-02-26,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,186,2,184,120,120,350,170,38.7,2024-02-26,2024-02-26,0.7,130.2,2024-10-23,Lote-GF-57,B1,G2,Cuenca,OK,True,2024-02-26,502,57,Snacks,Galletas,2024,2,True,False,True
58,2024-02-27,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,298,3,295,120,120,350,0,38.7,,2024-02-27,0.7,208.6,2024-10-24,Lote-GF-58,B1,G2,Cuenca,OK,True,2024-02-27,502,58,Snacks,Galletas,2024,2,True,False,True
59,2024-02-28,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,476,3,473,120,120,350,0,39.0,,2024-02-28,0.7,333.2,2024-10-25,Lote-GF-59,B1,G2,Cuenca,OK,True,2024-02-28,502,59,Snacks,Galletas,2024,2,True,False,True
60,2024-02-29,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,609,1,608,120,120,350,0,38.4,,2024-02-29,0.7,426.3,2024-10-26,Lote-GF-60,B1,G2,Cuenca,OK,True,2024-02-29,502,60,Snacks,Galletas,2024,2,True,False,True
61,2024-03-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,564,1,563,120,120,350,0,38.4,,2024-03-01,0.7,394.8,2024-10-27,Lote-GF-61,B1,G2,Cuenca,OK,True,2024-03-01,502,61,Snacks,Galletas,2024,3,True,False,True
