id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,stock_status,is_active,last_updated_at,notes,created_by_id,record_sequence_number
4869fe53-1dbb-4e6a-9ac9-c7a19024d003,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3131,478,2653,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,132159.51,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-03,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,3
db2be18d-e7ae-46c3-a282-ade3efc87c75,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3107,478,2629,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,131146.47,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-04,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,4
ea1bcc88-e877-4066-9ac3-747b5bfe100f,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3081,478,2603,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,130049.01000000001,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-05,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,5
635f459c-47c8-44ae-94af-1a4316ee6b76,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3054,478,2576,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,128909.34,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-06,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,6
06ab27e5-9f2b-4ffa-bc15-d034c795f9ce,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3031,478,2553,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,127938.51000000001,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-07,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,7
75343d30-161e-4657-8d4b-40e763ae7297,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,3007,478,2529,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,126925.47,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-08,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,8
b2e0cc9b-9ee9-4c13-9ef7-9b2acd7b2953,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,2986,478,2508,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,126039.06,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-09,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,9
7f010218-8887-4ff2-8224-fb873788ea20,2025-09-25 00:12:56.423905,PROD-616D38B1,Tarta de almendra,SKU-638303,SUP-384A9286,Román y Moreno S.L.,2963,478,2485,153,189,375,303,24.78,2025-08-03,2025-09-15,42.21,125068.23,2026-12-25,BATCH-7966-71,Almacén Central,Pasillo-1-Estante-2-Nivel-2,3,False,2025-11-10,Próximo a vencimiento,cffa1a7c-09ec-481a-aaae-dcd624143fe3,10
7e17ccb4-768d-427b-b9ed-84482e266916,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1504,187,1317,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,561172.48,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-01,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,1
f8ce9bca-e9f4-447f-95f2-9453bbd32921,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1460,187,1273,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,544755.2,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-02,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,2
35de4158-495d-4fa4-b266-22b1216406f8,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1415,187,1228,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,527964.8,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-03,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,3
4aae4849-bf57-40f9-9d13-dc853e5cf89b,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1373,187,1186,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,512293.76,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-04,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,4
8f1d2d5a-3d53-46c1-acd1-4b67dbd2e2a0,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1335,187,1148,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,498115.2,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-05,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,5
ae04f918-8718-48b8-9a03-6b54e89750d5,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1292,187,1105,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,482071.04,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-06,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,6
05c386b4-4e92-41cb-9785-2a6e2613e462,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1246,187,1059,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,464907.52,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-07,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,7
86574e7c-b4d0-4e3f-8b25-6c1bfa29b2ff,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1201,187,1014,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,448117.12,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-08,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,8
55361b13-9ea4-4d82-aead-6ddfd02029c7,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1162,187,975,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,433565.44,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-09,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,9
da1ecbe3-7571-4bff-b1bd-c4c5e65a0e5c,2025-08-27 13:12:56.423905,PROD-F746E465,Barras de plátano,SKU-171727,SUP-BE1390A2,Hermanos Sabater S.A.,1118,187,931,40,53,479,233,42.16,2025-10-06,2025-10-08,373.12,417148.16000000003,2026-03-12,BATCH-1041-77,Centro Distribución 2,Pasillo-17-Estante-6-Nivel-1,3,True,2025-11-10,Próximo a vencimiento,bae892d8-0f9e-4d43-bdcf-953c592db277,10
859082a7-28e3-44fa-974c-d6fa048563f2,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2844,282,2562,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,613365.48,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-01,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,1
b16bc9a9-f6e5-4001-9b02-1acd33efa7b1,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2818,282,2536,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,607758.0599999999,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-02,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,2
7fa6ffbe-83c4-4e2d-bcc8-2597e82f4b35,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2787,282,2505,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,601072.2899999999,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-03,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,3
82c1f799-67e4-4125-b504-c669e3a3a395,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2762,282,2480,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,595680.5399999999,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-04,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,4
98536046-442a-4a02-9a21-ec2260b25c0b,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2735,282,2453,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,589857.45,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-05,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,5
78ed604c-46a9-4ce4-96e7-c949fe461afd,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2708,282,2426,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,584034.36,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-06,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,6
8185ed06-4df9-4fa4-8545-d08df026f476,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2678,282,2396,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,577564.26,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-07,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,7
f5bdbd01-aa0d-4fa6-a2ba-a15411bb232d,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2651,282,2369,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,571741.1699999999,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-08,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,8
4026090c-7868-4a98-a4de-dd7b13793324,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2621,282,2339,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,565271.07,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-09,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,9
fa350b28-6583-4618-bd05-e4c5b4b58fa9,2025-09-26 00:12:56.423905,PROD-ED1341AF,Bollos de naranja,SKU-662647,SUP-4F645593,Distribuciones Pardo & Asociados S.L.,2590,282,2308,87,123,427,655,28.63,2025-06-05,2025-09-28,215.67,558585.2999999999,2027-04-15,BATCH-6775-20,Centro Distribución 1,Pasillo-9-Estante-6-Nivel-4,3,True,2025-11-10,Producto de alta rotación,d14e3c1e-db14-4cf7-bbb1-720fbbb3a97f,10
edeae17f-b28f-43fe-b20c-bf321fa61ce9,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,990,439,551,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,831.6,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-01,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,1
a90807ef-bd72-44fc-9665-f7cb08ac2f20,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,957,439,518,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,803.88,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-02,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,2
2cbc04db-816a-4dc2-8ec7-d187b9bb4af1,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,920,439,481,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,772.8,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-03,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,3
5ba29602-351b-4cec-af9a-d88e3d112ea3,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,881,439,442,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,740.04,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-04,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,4
74cad9e4-438f-4837-b5f0-1b42242984aa,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,841,439,402,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,706.4399999999999,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-05,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,5
c3d777c5-0d4e-401d-b8b1-895ce1c70da6,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,811,439,372,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,681.24,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-06,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,6
95479611-d7f6-400e-b0af-f45b819330f2,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,776,439,337,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,651.84,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-07,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,7
b20ed253-4009-45a2-af4a-87229011b8e2,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,748,439,309,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,628.3199999999999,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-08,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,8
5da2cdc3-7170-4c26-8889-4b36317218a1,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,712,439,273,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,598.0799999999999,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-09,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,9
811706d0-8ba7-407c-8b67-0c1c57d4ac6b,2025-07-21 08:12:56.423905,PROD-51946512,Desodorante sin alcohol,SKU-311681,SUP-BDC7ACA9,Manufacturas UNK S.Com.,677,439,238,34,92,459,343,33.87,2025-05-30,2025-10-07,0.84,568.68,2027-01-05,BATCH-3582-52,Almacén Oeste,Pasillo-19-Estante-8-Nivel-1,3,True,2025-11-10,Requiere revisión de inventario,e3ef1b8e-1703-4b70-b260-8dc04d6104bd,10
ade71266-5204-48fa-b475-508d3b16de1d,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1784,396,1388,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,284976.16000000003,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-01,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,1
da52f06e-d374-4580-b2d4-4f94bea68ab6,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1771,396,1375,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,282899.54000000004,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-02,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,2
ea4fa66b-9642-4bc9-a8f5-71c22bc4809e,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1757,396,1361,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,280663.18,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-03,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,3
f409fb61-0969-4f2a-9079-3d4af6ee8a60,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1743,396,1347,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,278426.82,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-04,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,4
c59b9812-19e8-4ee3-9418-040bc8b541dd,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1730,396,1334,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,276350.2,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-05,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,5
c3619ff1-0390-4c2a-b793-8c9e9aa19df8,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1716,396,1320,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,274113.84,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-06,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,6
631ff1eb-99ae-4f5b-a0cf-2dc02f4d07fe,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1703,396,1307,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,272037.22000000003,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-07,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,7
e0f063a7-c5a3-4f5b-a861-c048aa7d5f5d,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1689,396,1293,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,269800.86000000004,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-08,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,8
fa7ef36c-9a55-4d47-a9e2-9f35388d6e8f,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1676,396,1280,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,267724.24,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-09,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,9
1cb6de14-ebde-419c-8e09-7f31ccdca67b,2025-07-23 00:12:56.423905,PROD-5AF557ED,Brillo labial,SKU-124283,SUP-96E08E08,Taboada & Asociados S.L.N.E,1665,396,1269,167,194,645,468,13.05,2025-07-30,2025-09-21,159.74,265967.10000000003,2026-12-25,BATCH-7532-82,Almacén Oeste,Pasillo-12-Estante-3-Nivel-4,3,False,2025-11-10,Control de calidad aprobado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,10
7b05b589-da75-4dbf-9af8-b12cfefe20c1,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,4000,454,3546,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,832800.0,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-01,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,1
d9d95ec8-6706-453d-bad8-06e0bd70aca0,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3992,454,3538,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,831134.3999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-02,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,2
b4f50719-9bc9-425b-a446-43ff17c05b36,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3984,454,3530,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,829468.7999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-03,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,3
93d1402f-b304-433d-8f79-7cbf7983d779,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3977,454,3523,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,828011.3999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-04,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,4
04c0bb0c-8d79-41b6-b428-ad4eb546e0ca,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3968,454,3514,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,826137.6,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-05,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,5
ca5f56d8-8cd5-44a7-a4b7-c94d92f32b6d,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3959,454,3505,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,824263.7999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-06,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,6
3459ff91-fbee-441c-9b0e-27c67fdfc7e7,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3952,454,3498,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,822806.3999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-07,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,7
3e8ebba8-2390-4239-9126-bd33f6ad440e,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3944,454,3490,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,821140.7999999999,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-08,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,8
757e8735-5a40-4a2a-b7e3-e256983f8ac7,2025-10-01 15:12:56.423905,PROD-845BDE65,Envases desechables,SKU-285247,SUP-A1A14FA5,Banco Españolas S.L.N.E,3936,454,3482,172,199,686,752,7.57,2025-08-12,2025-10-14,208.2,819475.2,2026-09-06,BATCH-9308-95,Almacén Este,Pasillo-6-Estante-9-Nivel-3,3,False,2025-11-09,Requiere revisión de inventario,bee4965f-195f-4f7d-930b-3fc4fb56b37b,9
