product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
GCC-110,2,837,89,748,160,340,900,220,65.2,0.55,460.4,Sur,1,2025,12,1,0,1,51,21,6,1,4,868.0,629.0,721.0,564.1428571428571,588.6666666666666,623.6144107093581,158.86262409180242,-120.0,-24.52380952380952,3.0,0.11898395721925134,1.0029629955077346,3.3227633069082674,False,False,False
GCC-110,2,782,65,717,160,340,900,220,51.2,0.55,430.1,Sur,1,2025,12,1,0,1,52,22,0,0,4,748.0,585.0,694.0,583.0,589.4333333333333,646.9608080320186,159.44292748954646,-31.0,-6.43333333333328,4.0,0.09065550906555091,0.8000772983488424,2.60589266527173,False,False,False
GCC-110,2,720,85,635,160,340,900,220,58.7,0.55,396.0,Sur,1,2025,12,1,0,1,52,23,1,0,4,717.0,505.0,650.0,601.5714285714286,588.9333333333333,643.9706060240139,159.26987145729407,-82.0,12.638095238095275,5.0,0.13385826771653545,0.28923654075415534,2.9901516866651576,False,False,False
GCC-110,2,668,26,642,160,340,900,220,51.8,0.55,367.4,Sur,1,2025,12,1,0,1,52,24,2,0,4,635.0,464.0,572.0,627.0,591.2666666666667,643.4779545180104,159.52579152262348,7.0,35.73333333333335,6.0,0.040498442367601244,0.3180258994429656,2.628255722178374,False,False,False
GCC-110,2,597,20,577,160,340,900,220,71.2,0.55,328.4,Sur,1,2025,12,1,1,1,52,25,3,0,4,642.0,412.0,528.0,650.5714285714286,592.9,626.8584658885078,159.10598289537523,-65.0,57.67142857142858,7.0,0.03466204506065858,-0.09993338849146537,3.6026311350986675,False,False,False
GCC-110,2,537,19,518,160,340,900,220,56.6,0.55,295.4,Sur,1,2025,12,1,0,1,52,26,4,0,4,577.0,367.0,523.0,672.1428571428571,592.7333333333333,599.6438494163808,159.18432892314692,-59.0,79.40952380952376,8.0,0.03667953667953668,-0.469476699364132,2.8646946350241818,False,False,False
GCC-110,2,469,14,455,160,340,900,220,68.7,0.55,258.0,Sur,1,2025,12,1,0,1,52,27,5,1,4,518.0,868.0,450.0,613.1428571428571,592.9,563.4828870622856,159.03227822439496,-63.0,20.242857142857133,9.0,0.03076923076923077,-0.8671195655351345,3.4761342553550345,False,False,False
GCC-110,2,407,22,385,160,340,900,220,65.0,0.55,223.9,Sur,1,2025,12,1,0,1,52,28,6,1,4,455.0,748.0,394.0,561.2857142857143,592.6,518.8621652967142,159.42841870148234,-70.0,-31.31428571428569,10.0,0.05714285714285714,-1.3021517850510411,3.2905838677016535,False,False,False
GCC-110,2,358,29,329,160,340,900,220,55.5,0.55,196.9,Sur,1,2025,12,1,0,1,1,29,0,0,4,385.0,717.0,361.0,505.85714285714283,591.5333333333333,471.3966239725357,161.1293618940006,-56.0,-85.67619047619047,11.0,0.08814589665653495,-1.6293326693991477,2.8147188098726477,False,False,False
GCC-110,2,900,74,826,160,340,900,220,60.4,0.55,495.0,Sur,1,2025,12,1,0,1,1,30,1,0,4,329.0,635.0,839.0,533.1428571428571,591.1,560.0474679794017,160.45696597852793,497.0,-57.95714285714291,3.0,0.08958837772397095,1.463943921458878,3.065471155472847,False,False,False
GCC-110,2,847,29,818,160,340,900,220,51.5,0.55,465.9,Sur,1,2025,12,1,0,1,1,31,2,0,4,826.0,642.0,786.0,558.2857142857143,592.1666666666666,624.5356009845514,161.8971753993838,-8.0,-33.880952380952294,4.0,0.035452322738386305,1.3949183040175075,2.609062763861526,False,False,False
GCC-110,2,782,34,748,160,340,900,220,59.7,0.55,430.1,Sur,1,2026,1,1,0,1,1,1,3,0,1,818.0,577.0,757.0,582.7142857142857,591.8666666666667,655.4017007384135,161.58924796369112,-70.0,-9.152380952381009,5.0,0.045454545454545456,0.9662359055499551,3.0260193737328227,False,False,False
GCC-110,2,736,88,648,160,340,900,220,50.6,0.55,404.8,Sur,1,2026,1,1,0,1,1,2,4,0,1,748.0,518.0,670.0,601.2857142857143,591.1333333333333,653.5512755538101,161.27204117381228,-100.0,10.152380952381009,6.0,0.13580246913580246,0.3526133001899452,2.5679485733619036,False,False,False
GCC-110,2,666,72,594,160,340,900,220,72.9,0.55,366.3,Sur,1,2026,1,1,0,1,1,3,5,1,1,648.0,455.0,649.0,621.1428571428571,589.3,638.6634566653576,160.90373005256149,-54.0,31.842857142857156,7.0,0.12121212121212122,0.029210012710486722,3.7111827592058377,False,False,False
GCC-110,2,604,48,556,160,340,900,220,62.8,0.55,332.2,Sur,1,2026,1,1,0,1,1,4,6,1,1,594.0,385.0,540.0,645.5714285714286,589.8333333333334,617.9975924990182,160.76113858193747,-38.0,55.738095238095184,8.0,0.08633093525179857,-0.2104571641615305,3.194122633512291,False,False,False
GCC-110,2,550,54,496,160,340,900,220,53.9,0.55,302.5,Sur,1,2026,1,1,0,1,2,5,0,0,1,556.0,329.0,498.0,669.4285714285714,589.7666666666667,587.4981943742637,160.80094427011585,-60.0,79.6619047619048,9.0,0.10887096774193548,-0.5831226121978239,2.741762278867349,False,False,False
GCC-110,2,496,30,466,160,340,900,220,58.0,0.55,272.8,Sur,1,2026,1,1,0,1,2,6,1,0,1,496.0,826.0,418.0,618.0,591.3666666666667,557.1236457806978,159.2643613041197,-30.0,26.633333333333326,10.0,0.06437768240343347,-0.7871608289520313,2.9423369595851416,False,False,False
GCC-110,2,437,21,416,160,340,900,220,55.7,0.55,240.4,Sur,1,2026,1,1,0,1,2,7,2,0,1,466.0,818.0,393.0,560.5714285714286,592.1333333333333,521.8427343355233,158.32914937000663,-50.0,-31.56190476190477,11.0,0.05048076923076923,-1.1124504491697815,2.8219995496509798,False,False,False
GCC-110,2,381,27,354,160,340,900,220,60.4,0.55,209.6,Sur,1,2026,1,1,0,1,2,8,3,0,1,416.0,748.0,355.0,504.2857142857143,592.1,479.8820507516425,158.38089182900728,-62.0,-87.81428571428575,12.0,0.07627118644067797,-1.5033379169064147,3.060293869278838,False,False,False
GCC-110,2,900,39,861,160,340,900,220,50.4,0.55,495.0,Sur,1,2026,1,1,0,1,2,9,4,0,1,354.0,648.0,819.0,534.7142857142857,593.5,575.1615380637319,160.62544780562823,507.0,-58.785714285714334,1.0,0.04529616724738676,1.6653650069427353,2.54759898904802,False,False,False
GCC-110,2,824,98,726,160,340,900,220,72.8,0.55,453.2,Sur,1,2026,1,1,0,1,2,10,5,1,1,861.0,594.0,788.0,553.5714285714286,591.4333333333333,612.8711535477989,158.42036688405358,-135.0,-37.861904761904725,2.0,0.1349862258953168,0.8494278186159917,3.692723891111988,False,False,False
GCC-110,2,761,58,703,160,340,900,220,59.6,0.55,418.6,Sur,1,2026,1,1,0,1,2,11,6,1,1,726.0,556.0,730.0,574.5714285714286,590.5333333333333,635.4033651608493,157.68098158631233,-23.0,-15.961904761904748,3.0,0.08250355618776671,0.7132544808842659,3.027771505983292,False,False,False
GCC-110,2,700,82,618,160,340,900,220,55.8,0.55,385.0,Sur,1,2026,1,1,0,1,3,12,0,0,1,703.0,496.0,668.0,592.0,588.8666666666667,631.052523870637,157.09710007054457,-85.0,3.1333333333333258,4.0,0.13268608414239483,0.1854479383785632,2.8427487829729423,False,False,False
GCC-110,2,648,61,587,160,340,900,220,51.8,0.55,356.4,Sur,1,2026,1,1,0,1,3,13,1,0,1,618.0,466.0,629.0,609.2857142857143,587.4666666666667,620.0393929029777,156.91415033295317,-31.0,21.819047619047637,5.0,0.10391822827938671,-0.0029740253869806246,2.6452564684521107,False,False,False
GCC-110,2,595,44,551,160,340,900,220,56.9,0.55,327.2,Sur,1,2026,1,1,0,1,3,14,2,0,1,587.0,416.0,585.0,628.5714285714286,586.3333333333334,602.7795446772333,157.0553017764505,-36.0,42.238095238095184,6.0,0.07985480943738657,-0.2249738336348948,2.9113132461625923,False,False,False
GCC-110,2,545,25,520,160,340,900,220,53.0,0.55,299.8,Sur,1,2026,1,1,0,1,3,15,3,0,1,551.0,354.0,505.0,652.2857142857143,586.8333333333334,582.0846585079249,156.81112806512635,-31.0,65.45238095238096,7.0,0.04807692307692308,-0.42620274567233735,2.709457540471457,False,False,False
GCC-110,2,489,32,457,160,340,900,220,49.8,0.55,269.0,Sur,1,2026,1,1,0,1,3,16,4,0,1,520.0,861.0,464.0,594.5714285714286,586.6,550.8134938809437,157.0052931240393,-63.0,7.9714285714285325,8.0,0.0700218818380744,-0.825449877652289,2.5468803273099216,False,False,False
GCC-110,2,428,21,407,160,340,900,220,60.7,0.55,235.4,Sur,1,2026,1,1,0,1,3,17,5,1,1,457.0,726.0,412.0,549.0,586.4333333333333,514.8601204107079,157.19956201863465,-50.0,-37.43333333333328,9.0,0.051597051597051594,-1.1414365983542818,3.105212300346729,False,False,False
GCC-110,2,372,30,342,160,340,900,220,58.7,0.55,204.6,Sur,1,2026,1,1,0,1,3,18,6,1,1,407.0,703.0,367.0,497.42857142857144,585.6,471.6450903080309,158.46409361592686,-65.0,-88.17142857142858,10.0,0.08771929824561403,-1.5372567655005749,3.007172131147541,False,False,False
GCC-110,2,900,73,827,160,340,900,220,55.5,0.55,495.0,Sur,1,2026,1,1,0,1,4,19,0,0,1,342.0,618.0,868.0,527.2857142857143,584.2333333333333,560.4838177310232,156.10378584141696,485.0,-56.947619047619014,2.0,0.08827085852478839,1.555161941512994,2.8498887430821016,False,False,False
GCC-110,2,850,89,761,160,340,900,220,54.1,0.55,467.5,Sur,1,2026,1,1,0,1,4,20,1,0,1,827.0,587.0,748.0,552.1428571428571,584.6666666666666,610.6128632982675,156.59134897788138,-66.0,-32.52380952380952,3.0,0.11695137976346912,1.126073275977976,2.7759407069555304,False,False,False
GCC-110,2,799,54,745,160,340,900,220,52.4,0.55,439.5,Sur,1,2026,1,1,0,1,4,21,2,0,1,761.0,551.0,717.0,579.8571428571429,585.6,644.2096474737007,157.48817142227227,-16.0,-5.742857142857133,4.0,0.07248322147651007,1.012139505846452,2.6844262295081966,False,False,False
GCC-110,2,748,61,687,160,340,900,220,50.4,0.55,411.4,Sur,1,2026,1,1,0,1,4,22,3,0,1,745.0,520.0,635.0,603.7142857142857,587.3333333333334,654.9072356052754,158.33450695269812,-58.0,16.380952380952294,5.0,0.08879184861717612,0.6294690183766556,2.5743473325766173,False,False,False
GCC-110,2,696,70,626,160,340,900,220,50.0,0.55,382.8,Sur,1,2026,1,1,0,1,4,23,4,0,1,687.0,457.0,642.0,627.8571428571429,586.8,647.6804267039565,158.17088096804318,-61.0,41.057142857142935,6.0,0.11182108626198083,0.24783322796261095,2.556237218813906,False,False,False
GCC-110,2,620,69,551,160,340,900,220,69.4,0.55,341.0,Sur,1,2026,1,1,0,1,4,24,5,1,1,626.0,407.0,577.0,648.4285714285714,585.9333333333333,623.5103200279674,158.2976100051208,-75.0,62.495238095238165,7.0,0.12522686025408347,-0.2206813693030692,3.5533052679485726,False,False,False
GCC-110,2,550,63,487,160,340,900,220,65.2,0.55,302.5,Sur,1,2026,1,1,0,1,4,25,6,1,1,551.0,342.0,518.0,669.1428571428571,584.9,589.3827400209756,158.8565499067503,-64.0,84.24285714285713,8.0,0.1293634496919918,-0.6162792787421597,3.3441613951102753,False,False,False
GCC-110,2,491,52,439,160,340,900,220,58.3,0.55,270.1,Sur,1,2026,1,1,0,1,5,26,0,0,1,487.0,827.0,455.0,613.7142857142857,584.3666666666667,551.7870550157317,159.33384672643683,-48.0,29.34761904761899,9.0,0.11845102505694761,-0.912340156553487,2.9929838571673035,False,False,False
GCC-110,2,439,14,425,160,340,900,220,55.8,0.55,241.5,Sur,1,2026,1,1,0,1,5,27,1,0,1,439.0,761.0,385.0,565.7142857142857,585.7,520.0902912617987,157.76764888430944,-14.0,-19.98571428571438,10.0,0.03294117647058824,-1.0185865171752726,2.8581184906948947,False,False,False
GCC-110,2,383,20,363,160,340,900,220,61.1,0.55,210.7,Sur,1,2026,1,1,0,1,5,28,2,0,1,425.0,745.0,329.0,511.14285714285717,586.8333333333334,480.81771844634903,155.9719433950759,-62.0,-75.6904761904762,11.0,0.05509641873278237,-1.4350871603001383,3.1235444476001133,False,False,False
GCC-110,2,900,57,843,160,340,900,220,49.8,0.55,495.0,Sur,1,2026,1,1,0,1,5,29,3,0,1,363.0,687.0,826.0,533.4285714285714,587.4,571.3632888347618,156.89895716231092,480.0,-53.97142857142853,2.0,0.06761565836298933,1.629073925173279,2.54341164453524,False,False,False
GCC-110,2,842,60,782,160,340,900,220,54.7,0.55,463.1,Sur,1,2026,1,1,0,1,5,30,4,0,1,843.0,626.0,818.0,555.7142857142857,586.2,624.0224666260713,155.20295944565504,-61.0,-30.48571428571438,3.0,0.07672634271099744,1.2615738817052657,2.7993858751279426,False,False,False
GCC-110,2,767,74,693,160,340,900,220,71.1,0.55,421.9,Sur,1,2026,1,1,0,1,5,31,5,1,1,782.0,551.0,748.0,576.0,584.3666666666667,641.2668499695535,153.54174616726206,-89.0,-8.366666666666674,4.0,0.10678210678210678,0.7075165943143088,3.6501055273515486,False,False,False
GCC-110,2,714,22,692,160,340,900,220,54.2,0.55,392.7,Sur,1,2026,2,0,0,1,5,1,6,1,1,693.0,487.0,648.0,605.2857142857143,585.8333333333334,653.9501374771651,154.37841624494934,-1.0,19.452380952380963,5.0,0.031791907514450865,0.6877040796830949,2.775533428165007,False,False,False
GCC-110,2,674,38,636,160,340,900,220,44.2,0.55,370.7,Sur,1,2026,2,0,0,0,6,2,0,0,1,692.0,439.0,594.0,633.4285714285714,587.2333333333333,649.4626031078737,154.645241034804,-56.0,46.195238095238096,6.0,0.059748427672955975,0.3153454082411199,2.2580462053698134,False,False,False
GCC-110,2,627,25,602,160,340,900,220,50.0,0.55,344.9,Sur,1,2026,2,0,0,0,6,3,1,0,1,636.0,425.0,556.0,658.7142857142857,588.7666666666667,637.5969523309053,154.55289984524617,-34.0,69.94761904761901,7.0,0.04152823920265781,0.08562332603648257,2.547698578950348,False,False,False
GCC-110,2,576,32,544,160,340,900,220,45.6,0.55,316.8,Sur,1,2026,2,0,0,0,6,4,2,0,1,602.0,363.0,496.0,684.5714285714286,590.3666666666667,614.197714248179,153.80607658802782,-58.0,94.20476190476188,8.0,0.058823529411764705,-0.3014618648056447,2.3172039975156684,False,False,False
GCC-110,2,531,61,470,160,340,900,220,49.9,0.55,292.1,Sur,1,2026,2,0,0,0,6,5,3,0,1,544.0,843.0,466.0,631.2857142857143,590.5,578.1482856861342,153.69624095194587,-74.0,40.785714285714334,9.0,0.12978723404255318,-0.7840139697214528,2.5351397121083825,False,False,False
GCC-110,2,480,23,457,160,340,900,220,49.0,0.55,264.0,Sur,1,2026,2,0,0,0,6,6,4,0,1,470.0,782.0,416.0,584.8571428571429,591.8666666666667,547.8612142646007,152.2667200112634,-13.0,-7.009523809523785,10.0,0.05032822757111598,-0.8857264847938563,2.4836674926785314,False,False,False
GCC-110,2,423,22,401,160,340,900,220,54.1,0.55,232.7,Sur,1,2026,2,0,0,1,6,7,5,1,1,457.0,693.0,354.0,543.1428571428571,593.4333333333333,511.1459106984505,149.95923200779538,-56.0,-50.29047619047617,11.0,0.05486284289276808,-1.2832376557071856,2.7349323147784084,False,False,False
GCC-110,2,362,27,335,160,340,900,220,55.8,0.55,199.1,Sur,1,2026,2,0,0,1,6,8,6,1,1,401.0,692.0,861.0,492.14285714285717,575.9,467.1094330238379,148.3377669491093,-66.0,-83.75714285714281,12.0,0.08059701492537313,-1.6239964033073675,2.906754644903629,False,False,False
GCC-110,2,900,60,840,160,340,900,220,43.7,0.55,495.0,Sur,1,2026,2,0,0,0,7,9,0,0,1,335.0,636.0,726.0,521.2857142857143,579.7,560.3320747678783,153.6795030417928,505.0,-58.41428571428571,4.0,0.07142857142857142,1.6937847588511004,2.2615145765050886,False,False,False
GCC-110,2,844,81,763,160,340,900,220,52.2,0.55,464.2,Sur,1,2026,2,0,0,0,7,10,1,0,1,840.0,602.0,703.0,544.2857142857143,581.7,610.9990560759088,155.7163978254189,-77.0,-37.41428571428571,5.0,0.10615989515072084,1.1642961340735871,2.6921093347086127,False,False,False
GCC-110,2,793,45,748,160,340,900,220,47.7,0.55,436.2,Sur,1,2026,2,0,0,0,7,11,2,0,1,763.0,544.0,618.0,573.4285714285714,586.0333333333333,645.2492920569316,158.54456206669317,-15.0,-12.604761904761858,6.0,0.06016042780748663,1.0215844968465964,2.4418406234002616,False,False,False
GCC-110,2,747,58,689,160,340,900,220,47.2,0.55,410.9,Sur,1,2026,2,0,0,0,7,12,3,0,1,748.0,470.0,587.0,604.7142857142857,589.4333333333333,656.1869690426987,159.65581154758985,-59.0,15.280952380952385,7.0,0.0841799709724238,0.6236332126061576,2.4023073007973763,False,False,False
GCC-110,2,693,29,664,160,340,900,220,48.6,0.55,381.2,Sur,1,2026,2,0,0,0,7,13,4,0,1,689.0,457.0,551.0,634.2857142857143,593.2,658.140226782024,160.05029381954947,-25.0,41.08571428571429,8.0,0.043674698795180725,0.44236094986382357,2.4578556979096424,False,False,False
GCC-110,2,627,36,591,160,340,900,220,58.9,0.55,344.9,Sur,1,2026,2,0,0,1,7,14,5,1,1,664.0,401.0,520.0,661.4285714285714,595.5666666666667,641.355170086518,159.4543893997608,-73.0,65.86190476190473,9.0,0.06091370558375635,-0.028639328674846566,2.9669222589130797,False,False,False
GCC-110,2,577,57,520,160,340,900,220,53.8,0.55,317.4,Sur,1,2026,2,0,0,1,7,15,6,1,1,591.0,335.0,457.0,687.8571428571429,597.6666666666666,611.0163775648884,157.97453599548405,-71.0,90.19047619047626,10.0,0.10961538461538461,-0.49164041645855416,2.7005019520356943,False,False,False
GCC-110,2,522,59,463,160,340,900,220,51.7,0.55,287.1,Sur,1,2026,2,0,0,0,8,16,0,0,1,520.0,840.0,407.0,634.0,599.5333333333333,574.0122831736663,155.96191695484467,-57.0,34.4666666666667,11.0,0.12742980561555076,-0.8754273863719149,2.5870121205381964,False,False,False
GCC-110,2,465,45,420,160,340,900,220,52.3,0.55,255.8,Sur,1,2026,2,0,0,0,8,17,1,0,1,463.0,763.0,342.0,585.0,602.1333333333333,535.5092123802498,152.12352814766007,-43.0,-17.133333333333326,12.0,0.10714285714285714,-1.1972726083275165,2.6057351638618247,False,False,False
GCC-110,2,420,29,391,160,340,900,220,47.6,0.55,231.0,Sur,1,2026,2,0,0,0,8,18,2,0,1,420.0,748.0,827.0,534.0,587.6,499.38190928518736,150.72024782174506,-29.0,-53.60000000000002,13.0,0.0741687979539642,-1.304403375401269,2.4302246426140233,False,False,False
GCC-110,2,366,35,331,160,340,900,220,48.9,0.55,201.3,Sur,1,2026,2,0,0,0,8,19,3,0,1,391.0,689.0,761.0,482.85714285714283,573.2666666666667,457.28643196389055,154.07050184973716,-60.0,-90.40952380952382,14.0,0.10574018126888217,-1.5724403033550576,2.559018490522154,False,False,False
GCC-110,2,900,49,851,160,340,900,220,49.3,0.55,495.0,Sur,1,2026,2,0,0,0,8,20,4,0,1,331.0,664.0,745.0,509.57142857142856,576.8,555.7148239729179,159.2723540311396,520.0,-67.2285714285714,2.0,0.057579318448883664,1.721579376835171,2.5641470180305133,False,False,False
GCC-110,2,845,72,773,160,340,900,220,52.7,0.55,464.8,Sur,1,2026,2,0,0,1,8,21,5,1,1,851.0,591.0,687.0,535.5714285714286,579.6666666666666,610.0361179796885,162.0734897876701,-78.0,-44.095238095238074,3.0,0.09314359637774904,1.1928745014784115,2.7274295572167913,False,False,False
GCC-110,2,784,40,744,160,340,900,220,60.2,0.55,431.2,Sur,1,2026,2,0,0,1,8,22,6,1,1,773.0,520.0,626.0,567.5714285714286,583.6,643.5270884847664,164.64813055893376,-29.0,-16.028571428571468,4.0,0.053763440860215055,0.9741987318986703,3.094585332419465,False,False,False
GCC-110,2,732,38,694,160,340,900,220,47.0,0.55,402.6,Sur,1,2026,2,0,0,0,9,23,0,0,1,744.0,463.0,551.0,600.5714285714286,588.3666666666667,656.1453163635748,165.73815728916853,-50.0,12.204761904761881,5.0,0.05475504322766571,0.6373507167032849,2.3964647895303384,False,False,False
GCC-110,2,686,48,638,160,340,900,220,48.2,0.55,377.3,Sur,1,2026,2,0,0,0,9,24,1,0,1,694.0,420.0,487.0,631.7142857142857,593.4,651.6089872726811,164.84404332789714,-56.0,38.31428571428569,6.0,0.07523510971786834,0.27055876026581427,2.43680485338726,False,False,False
GCC-110,2,636,36,600,160,340,900,220,51.3,0.55,349.8,Sur,1,2026,2,0,0,0,9,25,2,0,1,638.0,391.0,439.0,661.5714285714286,598.7666666666667,638.7067404545109,162.2443205176374,-38.0,62.804761904761904,7.0,0.06,0.00760170420387242,2.570283360240494,False,False,False
GCC-110,2,587,51,536,160,340,900,220,45.4,0.55,322.9,Sur,1,2026,2,0,0,0,9,26,3,0,1,600.0,331.0,425.0,690.8571428571429,602.4666666666667,613.0300553408831,159.38540004381332,-64.0,88.39047619047619,8.0,0.09514925373134328,-0.4170185390154665,2.2607059864999446,False,False,False
GCC-110,2,536,62,474,160,340,900,220,46.9,0.55,294.8,Sur,1,2026,2,0,0,0,9,27,4,0,1,536.0,851.0,363.0,637.0,606.1666666666666,578.2725415056623,154.85879738147506,-62.0,30.83333333333337,9.0,0.1308016877637131,-0.8534656661519252,2.321143799835029,False,False,False
GCC-110,2,471,24,447,160,340,900,220,60.1,0.55,259.1,Sur,1,2026,2,0,0,1,9,28,5,1,1,474.0,773.0,843.0,590.4285714285714,592.9666666666667,545.4544061292468,150.7993604974396,-27.0,-2.538095238095252,10.0,0.053691275167785234,-0.9679528227783502,3.040643094046883,False,False,False
GCC-110,2,419,37,382,160,340,900,220,57.1,0.55,230.5,Sur,1,2026,3,0,0,1,9,1,6,1,1,447.0,744.0,782.0,538.7142857142857,579.6333333333333,504.5908045969351,151.19215527299002,-65.0,-40.91904761904766,11.0,0.0968586387434555,-1.3071665853065584,2.9553165794467766,False,True,False
GCC-110,2,378,23,355,160,340,900,220,45.8,0.55,207.9,Sur,1,2026,3,0,0,0,10,2,0,0,1,382.0,694.0,693.0,490.2857142857143,568.3666666666667,467.19310344770133,154.99866146993412,-27.0,-78.0809523809524,12.0,0.0647887323943662,-1.376571027408869,2.4174535217875786,False,True,False
GCC-110,2,900,81,819,160,340,900,220,47.8,0.55,495.0,Sur,1,2026,3,0,0,0,10,3,1,0,1,355.0,638.0,692.0,516.1428571428571,572.6,555.144827585776,160.1408001168626,464.0,-56.45714285714291,4.0,0.0989010989010989,1.5386459904046301,2.5043660495983233,False,True,False
GCC-110,2,847,35,812,160,340,900,220,49.0,0.55,465.9,Sur,1,2026,3,0,0,0,10,4,2,0,1,819.0,600.0,636.0,546.4285714285714,578.4666666666667,619.358620689332,165.67182628011463,-7.0,-32.03809523809525,5.0,0.04310344827586207,1.409614045893837,2.5412008758787596,False,True,False
GCC-110,2,799,75,724,160,340,900,220,45.0,0.55,439.5,Sur,1,2026,3,0,0,0,10,5,3,0,1,812.0,536.0,602.0,573.2857142857143,582.5333333333333,645.5189655169991,167.75366450251678,-88.0,-9.247619047618969,6.0,0.10359116022099447,0.843300008296059,2.3174639505607693,False,True,False
GCC-110,2,756,25,731,160,340,900,220,45.6,0.55,415.8,Sur,1,2026,3,0,0,0,10,6,4,0,1,724.0,474.0,544.0,610.0,588.7666666666667,666.8892241377494,169.73502337737932,7.0,21.23333333333335,7.0,0.03419972640218878,0.8379728031562451,2.323501104002718,False,True,False
GCC-110,2,692,26,666,160,340,900,220,61.0,0.55,380.6,Sur,1,2026,3,0,0,1,10,7,5,1,1,731.0,447.0,470.0,641.2857142857143,595.3,666.666918103312,168.77533526289739,-65.0,45.98571428571438,8.0,0.03903903903903904,0.41890007144629465,3.0740802956492526,False,True,False
GCC-110,2,632,54,578,160,340,900,220,55.5,0.55,347.6,Sur,1,2026,3,0,0,1,10,8,6,1,1,666.0,382.0,457.0,669.2857142857143,599.3333333333334,644.500188577484,166.79045977292685,-88.0,69.95238095238096,9.0,0.09342560553633218,-0.1279049974583508,2.778086763070078,False,True,False
GCC-110,2,588,61,527,160,340,900,220,44.4,0.55,323.4,Sur,1,2026,3,0,0,0,11,9,0,0,1,578.0,355.0,401.0,693.8571428571429,603.5333333333333,615.125141433113,163.171104045423,-51.0,90.32380952380959,10.0,0.1157495256166983,-0.4690372954271868,2.207003203358003,False,True,False
GCC-110,2,541,39,502,160,340,900,220,49.1,0.55,297.6,Sur,1,2026,3,0,0,0,11,10,1,0,1,527.0,819.0,335.0,648.5714285714286,609.1,586.8438560748348,156.40229956859582,-25.0,39.47142857142853,11.0,0.07768924302788845,-0.6847725404000693,2.4183221145953047,False,True,False
GCC-110,2,485,46,439,160,340,900,220,51.1,0.55,266.8,Sur,1,2026,3,0,0,0,11,11,2,0,1,502.0,812.0,840.0,595.2857142857143,595.7333333333333,549.8828920561261,153.08864534423608,-63.0,-0.44761904761901405,12.0,0.10478359908883828,-1.023807696389904,2.5732990152193373,False,True,False
GCC-110,2,433,30,403,160,340,900,220,51.8,0.55,238.2,Sur,1,2026,3,0,0,0,11,12,3,0,1,439.0,724.0,763.0,549.4285714285714,583.7333333333333,513.1621690420945,153.6336738710834,-36.0,-34.304761904761904,13.0,0.07444168734491315,-1.1763914041721721,2.662174508908177,False,True,False
GCC-110,2,380,16,364,160,340,900,220,51.3,0.55,209.0,Sur,1,2026,3,0,0,0,11,13,4,0,1,403.0,731.0,748.0,497.0,570.9333333333333,475.8716267815709,155.46147839374163,-39.0,-73.93333333333328,14.0,0.04395604395604396,-1.3310907336750488,2.695586174684727,False,True,False
GCC-110,2,900,99,801,160,340,900,220,58.2,0.55,495.0,Sur,1,2026,3,0,0,1,11,14,5,1,1,364.0,666.0,689.0,516.2857142857143,574.6666666666666,557.1537200861782,159.6820835788785,437.0,-58.380952380952294,4.0,0.12359550561797752,1.4173996747827444,3.0382830626450117,False,True,False
GCC-110,2,837,33,804,160,340,900,220,58.6,0.55,460.4,Sur,1,2026,3,0,0,1,11,15,6,1,1,801.0,578.0,664.0,548.5714285714286,579.3333333333334,618.8652900646337,164.36006170921647,3.0,-30.761904761904816,5.0,0.041044776119402986,1.3669176339453057,3.0345224395857304,False,True,False
GCC-110,2,787,67,720,160,340,900,220,45.9,0.55,432.9,Sur,1,2026,3,0,0,0,12,16,0,0,1,804.0,527.0,591.0,576.1428571428571,583.6333333333333,644.1489675484752,166.35120374829188,-84.0,-7.490476190476215,6.0,0.09305555555555556,0.8197516074064893,2.3593580444342908,False,True,False
GCC-110,2,735,38,697,160,340,900,220,46.8,0.55,404.3,Sur,1,2026,3,0,0,0,12,17,1,0,1,720.0,502.0,520.0,604.0,589.5333333333333,657.3617256613563,167.15339503361676,-23.0,14.466666666666697,7.0,0.054519368723098996,0.6429224284978102,2.381544724640959,False,True,False
GCC-110,2,684,53,631,160,340,900,220,47.6,0.55,376.2,Sur,1,2026,3,0,0,0,12,18,2,0,1,697.0,439.0,463.0,631.4285714285714,595.1333333333333,650.7712942460173,165.57480512431226,-66.0,36.29523809523812,8.0,0.08399366085578447,0.21661910844308868,2.3994623053657445,False,True,False
GCC-110,2,632,64,568,160,340,900,220,49.1,0.55,347.6,Sur,1,2026,3,0,0,0,12,19,3,0,1,631.0,403.0,420.0,655.0,600.0666666666667,630.0784706845129,162.35018204238443,-63.0,54.93333333333328,9.0,0.11267605633802817,-0.1975154340036104,2.454727252527497,False,True,False
